IMSI,MSISDN,IMEI,IP_Address,MCC,MNC,PLMN,TMSI,LMSI,TLLI,LAI,RAI
24082XXXXXXXX,4670XXXXXXXX,39799483XXXXXXX,145.114.XXX.XXX,240,82,24082,86000000,16000000,58000000,240-82-XXXX,240-82-XXXX
24084XXXXXXXX,4670XXXXXXXX,70643409XXXXXXX,49.23.XXX.XXX,240,42,24042,38000000,82000000,45000000,240-42-XXXX,240-42-XXXX
24038XXXXXXXX,4670XXXXXXXX,18707308XXXXXXX,164.21.XXX.XXX,240,82,24082,62000000,48000000,92000000,240-82-XXXX,240-82-XXXX
24059XXXXXXXX,4670XXXXXXXX,53696587XXXXXXX,153.8.XXX.XXX,240,42,24042,73000000,75000000,13000000,240-42-XXXX,240-42-XXXX
24053XXXXXXXX,4670XXXXXXXX,98034587XXXXXXX,23.188.XXX.XXX,240,76,24076,43000000,39000000,29000000,240-76-XXXX,240-76-XXXX
24028XXXXXXXX,4670XXXXXXXX,48349525XXXXXXX,182.60.XXX.XXX,240,82,24082,74000000,30000000,77000000,240-82-XXXX,240-82-XXXX
24033XXXXXXXX,4670XXXXXXXX,38737952XXXXXXX,10.224.XXX.XXX,240,46,24046,93000000,78000000,21000000,240-46-XXXX,240-46-XXXX
24081XXXXXXXX,4670XXXXXXXX,78820381XXXXXXX,32.173.XXX.XXX,240,49,24049,89000000,75000000,45000000,240-49-XXXX,240-49-XXXX
24080XXXXXXXX,4670XXXXXXXX,51833088XXXXXXX,132.89.XXX.XXX,240,96,24096,39000000,75000000,29000000,240-96-XXXX,240-96-XXXX
24083XXXXXXXX,4670XXXXXXXX,41119900XXXXXXX,70.64.XXX.XXX,240,88,24088,38000000,25000000,29000000,240-88-XXXX,240-88-XXXX
24045XXXXXXXX,4670XXXXXXXX,39944270XXXXXXX,15.34.XXX.XXX,240,86,24086,94000000,97000000,59000000,240-86-XXXX,240-86-XXXX
24001XXXXXXXX,4670XXXXXXXX,27756701XXXXXXX,50.33.XXX.XXX,240,85,24085,26000000,94000000,67000000,240-85-XXXX,240-85-XXXX
24006XXXXXXXX,4670XXXXXXXX,40648639XXXXXXX,120.69.XXX.XXX,240,69,24069,85000000,23000000,87000000,240-69-XXXX,240-69-XXXX
24099XXXXXXXX,4670XXXXXXXX,42859322XXXXXXX,69.226.XXX.XXX,240,36,24036,62000000,91000000,48000000,240-36-XXXX,240-36-XXXX
24063XXXXXXXX,4670XXXXXXXX,98766903XXXXXXX,77.224.XXX.XXX,240,42,24042,55000000,22000000,61000000,240-42-XXXX,240-42-XXXX
24046XXXXXXXX,4670XXXXXXXX,11983161XXXXXXX,200.124.XXX.XXX,240,11,24011,31000000,65000000,15000000,240-11-XXXX,240-11-XXXX
24008XXXXXXXX,4670XXXXXXXX,79491468XXXXXXX,135.173.XXX.XXX,240,33,24033,11000000,51000000,46000000,240-33-XXXX,240-33-XXXX
24082XXXXXXXX,4670XXXXXXXX,26966045XXXXXXX,72.80.XXX.XXX,240,36,24036,65000000,16000000,90000000,240-36-XXXX,240-36-XXXX
24084XXXXXXXX,4670XXXXXXXX,51601830XXXXXXX,43.211.XXX.XXX,240,82,24082,28000000,38000000,61000000,240-82-XXXX,240-82-XXXX
24032XXXXXXXX,4670XXXXXXXX,88056581XXXXXXX,213.229.XXX.XXX,240,25,24025,76000000,99000000,48000000,240-25-XXXX,240-25-XXXX
24093XXXXXXXX,4670XXXXXXXX,98260367XXXXXXX,123.188.XXX.XXX,240,33,24033,42000000,64000000,37000000,240-33-XXXX,240-33-XXXX
24017XXXXXXXX,4670XXXXXXXX,33260625XXXXXXX,132.216.XXX.XXX,240,34,24034,38000000,46000000,29000000,240-34-XXXX,240-34-XXXX
24023XXXXXXXX,4670XXXXXXXX,55294554XXXXXXX,145.176.XXX.XXX,240,18,24018,94000000,95000000,30000000,240-18-XXXX,240-18-XXXX
24017XXXXXXXX,4670XXXXXXXX,43410972XXXXXXX,186.89.XXX.XXX,240,11,24011,67000000,79000000,11000000,240-11-XXXX,240-11-XXXX
24026XXXXXXXX,4670XXXXXXXX,53754074XXXXXXX,120.151.XXX.XXX,240,69,24069,85000000,31000000,68000000,240-69-XXXX,240-69-XXXX
24090XXXXXXXX,4670XXXXXXXX,42644246XXXXXXX,124.63.XXX.XXX,240,49,24049,16000000,24000000,35000000,240-49-XXXX,240-49-XXXX
24068XXXXXXXX,4670XXXXXXXX,31258229XXXXXXX,53.74.XXX.XXX,240,82,24082,60000000,76000000,71000000,240-82-XXXX,240-82-XXXX
24083XXXXXXXX,4670XXXXXXXX,27471391XXXXXXX,198.194.XXX.XXX,240,84,24084,82000000,51000000,18000000,240-84-XXXX,240-84-XXXX
24095XXXXXXXX,4670XXXXXXXX,48239000XXXXXXX,202.135.XXX.XXX,240,84,24084,61000000,46000000,68000000,240-84-XXXX,240-84-XXXX
24090XXXXXXXX,4670XXXXXXXX,97275234XXXXXXX,105.28.XXX.XXX,240,90,24090,84000000,70000000,68000000,240-90-XXXX,240-90-XXXX
24087XXXXXXXX,4670XXXXXXXX,99696041XXXXXXX,22.107.XXX.XXX,240,93,24093,49000000,96000000,35000000,240-93-XXXX,240-93-XXXX
24036XXXXXXXX,4670XXXXXXXX,63097294XXXXXXX,139.107.XXX.XXX,240,52,24052,91000000,96000000,69000000,240-52-XXXX,240-52-XXXX
24007XXXXXXXX,4670XXXXXXXX,35254832XXXXXXX,134.240.XXX.XXX,240,88,24088,68000000,91000000,85000000,240-88-XXXX,240-88-XXXX
24062XXXXXXXX,4670XXXXXXXX,13360235XXXXXXX,91.153.XXX.XXX,240,29,24029,96000000,21000000,61000000,240-29-XXXX,240-29-XXXX
24069XXXXXXXX,4670XXXXXXXX,61840784XXXXXXX,113.179.XXX.XXX,240,4,24004,64000000,50000000,88000000,240-04-XXXX,240-04-XXXX
24061XXXXXXXX,4670XXXXXXXX,43862494XXXXXXX,216.73.XXX.XXX,240,69,24069,12000000,99000000,82000000,240-69-XXXX,240-69-XXXX
24025XXXXXXXX,4670XXXXXXXX,16902069XXXXXXX,68.170.XXX.XXX,240,30,24030,14000000,12000000,98000000,240-30-XXXX,240-30-XXXX
24021XXXXXXXX,4670XXXXXXXX,19307232XXXXXXX,80.9.XXX.XXX,240,95,24095,65000000,88000000,56000000,240-95-XXXX,240-95-XXXX
24025XXXXXXXX,4670XXXXXXXX,88659013XXXXXXX,176.153.XXX.XXX,240,76,24076,80000000,19000000,91000000,240-76-XXXX,240-76-XXXX
24080XXXXXXXX,4670XXXXXXXX,26694233XXXXXXX,212.195.XXX.XXX,240,69,24069,56000000,80000000,77000000,240-69-XXXX,240-69-XXXX
24084XXXXXXXX,4670XXXXXXXX,19255218XXXXXXX,128.14.XXX.XXX,240,49,24049,89000000,98000000,41000000,240-49-XXXX,240-49-XXXX
24052XXXXXXXX,4670XXXXXXXX,94545187XXXXXXX,207.31.XXX.XXX,240,35,24035,98000000,40000000,20000000,240-35-XXXX,240-35-XXXX
24020XXXXXXXX,4670XXXXXXXX,38056608XXXXXXX,122.163.XXX.XXX,240,55,24055,20000000,10000000,68000000,240-55-XXXX,240-55-XXXX
24091XXXXXXXX,4670XXXXXXXX,75234996XXXXXXX,208.30.XXX.XXX,240,11,24011,86000000,29000000,46000000,240-11-XXXX,240-11-XXXX
24011XXXXXXXX,4670XXXXXXXX,94007155XXXXXXX,15.217.XXX.XXX,240,87,24087,84000000,93000000,12000000,240-87-XXXX,240-87-XXXX
24065XXXXXXXX,4670XXXXXXXX,28093057XXXXXXX,28.236.XXX.XXX,240,88,24088,54000000,44000000,38000000,240-88-XXXX,240-88-XXXX
24016XXXXXXXX,4670XXXXXXXX,16918425XXXXXXX,170.71.XXX.XXX,240,12,24012,88000000,45000000,65000000,240-12-XXXX,240-12-XXXX
24097XXXXXXXX,4670XXXXXXXX,73780929XXXXXXX,4.6.XXX.XXX,240,73,24073,58000000,99000000,73000000,240-73-XXXX,240-73-XXXX
24095XXXXXXXX,4670XXXXXXXX,98470698XXXXXXX,62.218.XXX.XXX,240,4,24004,89000000,13000000,63000000,240-04-XXXX,240-04-XXXX
24059XXXXXXXX,4670XXXXXXXX,34392426XXXXXXX,86.248.XXX.XXX,240,36,24036,23000000,10000000,35000000,240-36-XXXX,240-36-XXXX
24080XXXXXXXX,4670XXXXXXXX,91783574XXXXXXX,51.97.XXX.XXX,240,25,24025,53000000,46000000,62000000,240-25-XXXX,240-25-XXXX
24019XXXXXXXX,4670XXXXXXXX,19363318XXXXXXX,37.205.XXX.XXX,240,35,24035,82000000,40000000,38000000,240-35-XXXX,240-35-XXXX
24068XXXXXXXX,4670XXXXXXXX,65057731XXXXXXX,53.195.XXX.XXX,240,69,24069,73000000,52000000,69000000,240-69-XXXX,240-69-XXXX
24048XXXXXXXX,4670XXXXXXXX,70595014XXXXXXX,93.106.XXX.XXX,240,76,24076,65000000,80000000,47000000,240-76-XXXX,240-76-XXXX
24027XXXXXXXX,4670XXXXXXXX,28301743XXXXXXX,185.71.XXX.XXX,240,84,24084,24000000,52000000,14000000,240-84-XXXX,240-84-XXXX
24002XXXXXXXX,4670XXXXXXXX,93734848XXXXXXX,139.77.XXX.XXX,240,30,24030,49000000,86000000,59000000,240-30-XXXX,240-30-XXXX
24010XXXXXXXX,4670XXXXXXXX,70800865XXXXXXX,3.137.XXX.XXX,240,30,24030,62000000,69000000,91000000,240-30-XXXX,240-30-XXXX
24007XXXXXXXX,4670XXXXXXXX,49002072XXXXXXX,147.32.XXX.XXX,240,98,24098,98000000,69000000,61000000,240-98-XXXX,240-98-XXXX
24058XXXXXXXX,4670XXXXXXXX,64729660XXXXXXX,134.213.XXX.XXX,240,36,24036,81000000,24000000,60000000,240-36-XXXX,240-36-XXXX
24013XXXXXXXX,4670XXXXXXXX,14502373XXXXXXX,150.254.XXX.XXX,240,82,24082,78000000,74000000,93000000,240-82-XXXX,240-82-XXXX
24097XXXXXXXX,4670XXXXXXXX,76223246XXXXXXX,30.3.XXX.XXX,240,96,24096,42000000,35000000,14000000,240-96-XXXX,240-96-XXXX
24006XXXXXXXX,4670XXXXXXXX,13535770XXXXXXX,180.122.XXX.XXX,240,80,24080,64000000,71000000,24000000,240-80-XXXX,240-80-XXXX
24079XXXXXXXX,4670XXXXXXXX,64626045XXXXXXX,65.159.XXX.XXX,240,83,24083,38000000,31000000,24000000,240-83-XXXX,240-83-XXXX
24071XXXXXXXX,4670XXXXXXXX,43915776XXXXXXX,183.161.XXX.XXX,240,90,24090,67000000,75000000,79000000,240-90-XXXX,240-90-XXXX
24017XXXXXXXX,4670XXXXXXXX,43412963XXXXXXX,18.4.XXX.XXX,240,86,24086,77000000,71000000,74000000,240-86-XXXX,240-86-XXXX
24058XXXXXXXX,4670XXXXXXXX,99311222XXXXXXX,164.236.XXX.XXX,240,30,24030,31000000,25000000,52000000,240-30-XXXX,240-30-XXXX
24012XXXXXXXX,4670XXXXXXXX,85222388XXXXXXX,15.48.XXX.XXX,240,76,24076,66000000,51000000,31000000,240-76-XXXX,240-76-XXXX
24067XXXXXXXX,4670XXXXXXXX,19717833XXXXXXX,194.16.XXX.XXX,240,88,24088,74000000,80000000,51000000,240-88-XXXX,240-88-XXXX
24060XXXXXXXX,4670XXXXXXXX,50761464XXXXXXX,67.150.XXX.XXX,240,5,24005,90000000,89000000,16000000,240-05-XXXX,240-05-XXXX
24048XXXXXXXX,4670XXXXXXXX,40434355XXXXXXX,34.189.XXX.XXX,240,76,24076,30000000,34000000,66000000,240-76-XXXX,240-76-XXXX
24027XXXXXXXX,4670XXXXXXXX,17300586XXXXXXX,45.140.XXX.XXX,240,82,24082,54000000,60000000,51000000,240-82-XXXX,240-82-XXXX
24006XXXXXXXX,4670XXXXXXXX,52421019XXXXXXX,167.85.XXX.XXX,240,29,24029,44000000,51000000,87000000,240-29-XXXX,240-29-XXXX
24039XXXXXXXX,4670XXXXXXXX,53395338XXXXXXX,205.49.XXX.XXX,240,82,24082,95000000,33000000,28000000,240-82-XXXX,240-82-XXXX
24065XXXXXXXX,4670XXXXXXXX,80180623XXXXXXX,183.116.XXX.XXX,240,29,24029,61000000,23000000,50000000,240-29-XXXX,240-29-XXXX
24092XXXXXXXX,4670XXXXXXXX,75186723XXXXXXX,209.46.XXX.XXX,240,86,24086,82000000,61000000,85000000,240-86-XXXX,240-86-XXXX
24013XXXXXXXX,4670XXXXXXXX,34701242XXXXXXX,191.165.XXX.XXX,240,11,24011,21000000,34000000,18000000,240-11-XXXX,240-11-XXXX
24059XXXXXXXX,4670XXXXXXXX,62617016XXXXXXX,158.40.XXX.XXX,240,29,24029,83000000,54000000,50000000,240-29-XXXX,240-29-XXXX
24011XXXXXXXX,4670XXXXXXXX,96653209XXXXXXX,209.119.XXX.XXX,240,76,24076,79000000,81000000,73000000,240-76-XXXX,240-76-XXXX
24046XXXXXXXX,4670XXXXXXXX,61605335XXXXXXX,114.22.XXX.XXX,240,86,24086,24000000,24000000,27000000,240-86-XXXX,240-86-XXXX
24031XXXXXXXX,4670XXXXXXXX,56094604XXXXXXX,67.50.XXX.XXX,240,36,24036,56000000,75000000,15000000,240-36-XXXX,240-36-XXXX
24056XXXXXXXX,4670XXXXXXXX,92528621XXXXXXX,211.29.XXX.XXX,240,87,24087,61000000,22000000,53000000,240-87-XXXX,240-87-XXXX
24000XXXXXXXX,4670XXXXXXXX,72648687XXXXXXX,21.118.XXX.XXX,240,30,24030,61000000,28000000,35000000,240-30-XXXX,240-30-XXXX
24047XXXXXXXX,4670XXXXXXXX,83924061XXXXXXX,172.130.XXX.XXX,240,84,24084,58000000,60000000,12000000,240-84-XXXX,240-84-XXXX
24026XXXXXXXX,4670XXXXXXXX,31773482XXXXXXX,161.179.XXX.XXX,240,98,24098,66000000,84000000,97000000,240-98-XXXX,240-98-XXXX
24070XXXXXXXX,4670XXXXXXXX,33617854XXXXXXX,78.29.XXX.XXX,240,73,24073,94000000,70000000,14000000,240-73-XXXX,240-73-XXXX
24043XXXXXXXX,4670XXXXXXXX,89536302XXXXXXX,76.248.XXX.XXX,240,36,24036,17000000,67000000,37000000,240-36-XXXX,240-36-XXXX
24085XXXXXXXX,4670XXXXXXXX,66177563XXXXXXX,57.186.XXX.XXX,240,48,24048,49000000,38000000,40000000,240-48-XXXX,240-48-XXXX
24054XXXXXXXX,4670XXXXXXXX,43080922XXXXXXX,40.202.XXX.XXX,240,95,24095,30000000,47000000,19000000,240-95-XXXX,240-95-XXXX
24077XXXXXXXX,4670XXXXXXXX,87881429XXXXXXX,45.165.XXX.XXX,240,4,24004,87000000,88000000,76000000,240-04-XXXX,240-04-XXXX
24073XXXXXXXX,4670XXXXXXXX,54682616XXXXXXX,181.140.XXX.XXX,240,29,24029,73000000,57000000,60000000,240-29-XXXX,240-29-XXXX
24074XXXXXXXX,4670XXXXXXXX,68342370XXXXXXX,39.186.XXX.XXX,240,93,24093,20000000,50000000,45000000,240-93-XXXX,240-93-XXXX
24038XXXXXXXX,4670XXXXXXXX,58849800XXXXXXX,125.169.XXX.XXX,240,90,24090,93000000,34000000,94000000,240-90-XXXX,240-90-XXXX
24074XXXXXXXX,4670XXXXXXXX,79897089XXXXXXX,109.235.XXX.XXX,240,82,24082,17000000,46000000,11000000,240-82-XXXX,240-82-XXXX
24009XXXXXXXX,4670XXXXXXXX,47987340XXXXXXX,7.130.XXX.XXX,240,20,24020,43000000,96000000,22000000,240-20-XXXX,240-20-XXXX
24022XXXXXXXX,4670XXXXXXXX,38024674XXXXXXX,112.166.XXX.XXX,240,18,24018,53000000,34000000,35000000,240-18-XXXX,240-18-XXXX
24053XXXXXXXX,4670XXXXXXXX,58233570XXXXXXX,88.18.XXX.XXX,240,29,24029,56000000,40000000,77000000,240-29-XXXX,240-29-XXXX
24055XXXXXXXX,4670XXXXXXXX,87476588XXXXXXX,176.128.XXX.XXX,240,49,24049,26000000,19000000,39000000,240-49-XXXX,240-49-XXXX
24083XXXXXXXX,4670XXXXXXXX,29864821XXXXXXX,210.149.XXX.XXX,240,87,24087,68000000,53000000,28000000,240-87-XXXX,240-87-XXXX
24081XXXXXXXX,4670XXXXXXXX,46772012XXXXXXX,75.123.XXX.XXX,240,52,24052,64000000,65000000,54000000,240-52-XXXX,240-52-XXXX
24015XXXXXXXX,4670XXXXXXXX,86153758XXXXXXX,217.20.XXX.XXX,240,5,24005,58000000,50000000,80000000,240-05-XXXX,240-05-XXXX
24085XXXXXXXX,4670XXXXXXXX,91337933XXXXXXX,62.118.XXX.XXX,240,73,24073,90000000,92000000,97000000,240-73-XXXX,240-73-XXXX
24062XXXXXXXX,4670XXXXXXXX,78690775XXXXXXX,141.49.XXX.XXX,240,48,24048,78000000,53000000,89000000,240-48-XXXX,240-48-XXXX
24031XXXXXXXX,4670XXXXXXXX,68950170XXXXXXX,81.87.XXX.XXX,240,96,24096,85000000,64000000,73000000,240-96-XXXX,240-96-XXXX
24080XXXXXXXX,4670XXXXXXXX,80637666XXXXXXX,14.151.XXX.XXX,240,29,24029,71000000,14000000,82000000,240-29-XXXX,240-29-XXXX
24040XXXXXXXX,4670XXXXXXXX,95063441XXXXXXX,114.202.XXX.XXX,240,12,24012,77000000,81000000,40000000,240-12-XXXX,240-12-XXXX
24080XXXXXXXX,4670XXXXXXXX,73862517XXXXXXX,130.104.XXX.XXX,240,82,24082,18000000,94000000,34000000,240-82-XXXX,240-82-XXXX
24055XXXXXXXX,4670XXXXXXXX,73614573XXXXXXX,159.254.XXX.XXX,240,93,24093,77000000,38000000,94000000,240-93-XXXX,240-93-XXXX
24030XXXXXXXX,4670XXXXXXXX,79879865XXXXXXX,133.162.XXX.XXX,240,48,24048,68000000,52000000,10000000,240-48-XXXX,240-48-XXXX
24009XXXXXXXX,4670XXXXXXXX,31926046XXXXXXX,147.70.XXX.XXX,240,88,24088,43000000,62000000,83000000,240-88-XXXX,240-88-XXXX
24063XXXXXXXX,4670XXXXXXXX,73241140XXXXXXX,32.74.XXX.XXX,240,49,24049,78000000,27000000,39000000,240-49-XXXX,240-49-XXXX
24016XXXXXXXX,4670XXXXXXXX,41762422XXXXXXX,2.196.XXX.XXX,240,34,24034,14000000,41000000,70000000,240-34-XXXX,240-34-XXXX
24047XXXXXXXX,4670XXXXXXXX,95203276XXXXXXX,70.31.XXX.XXX,240,90,24090,59000000,74000000,96000000,240-90-XXXX,240-90-XXXX
24083XXXXXXXX,4670XXXXXXXX,91401808XXXXXXX,142.8.XXX.XXX,240,29,24029,91000000,81000000,99000000,240-29-XXXX,240-29-XXXX
24012XXXXXXXX,4670XXXXXXXX,49179108XXXXXXX,22.168.XXX.XXX,240,18,24018,78000000,11000000,47000000,240-18-XXXX,240-18-XXXX
24027XXXXXXXX,4670XXXXXXXX,28459539XXXXXXX,124.198.XXX.XXX,240,87,24087,24000000,62000000,33000000,240-87-XXXX,240-87-XXXX
24042XXXXXXXX,4670XXXXXXXX,17384587XXXXXXX,73.140.XXX.XXX,240,4,24004,60000000,97000000,26000000,240-04-XXXX,240-04-XXXX
24041XXXXXXXX,4670XXXXXXXX,26700920XXXXXXX,158.92.XXX.XXX,240,4,24004,43000000,72000000,10000000,240-04-XXXX,240-04-XXXX
24023XXXXXXXX,4670XXXXXXXX,59743957XXXXXXX,21.28.XXX.XXX,240,96,24096,18000000,26000000,35000000,240-96-XXXX,240-96-XXXX
24058XXXXXXXX,4670XXXXXXXX,26537117XXXXXXX,130.194.XXX.XXX,240,55,24055,80000000,13000000,51000000,240-55-XXXX,240-55-XXXX
24011XXXXXXXX,4670XXXXXXXX,66156933XXXXXXX,87.78.XXX.XXX,240,69,24069,48000000,86000000,36000000,240-69-XXXX,240-69-XXXX
24063XXXXXXXX,4670XXXXXXXX,21190763XXXXXXX,59.209.XXX.XXX,240,30,24030,49000000,80000000,87000000,240-30-XXXX,240-30-XXXX
24064XXXXXXXX,4670XXXXXXXX,10261786XXXXXXX,119.64.XXX.XXX,240,20,24020,43000000,36000000,16000000,240-20-XXXX,240-20-XXXX
24026XXXXXXXX,4670XXXXXXXX,19052821XXXXXXX,67.91.XXX.XXX,240,34,24034,48000000,74000000,23000000,240-34-XXXX,240-34-XXXX
24025XXXXXXXX,4670XXXXXXXX,23718234XXXXXXX,213.160.XXX.XXX,240,85,24085,71000000,42000000,48000000,240-85-XXXX,240-85-XXXX
24019XXXXXXXX,4670XXXXXXXX,22493778XXXXXXX,104.119.XXX.XXX,240,12,24012,93000000,59000000,60000000,240-12-XXXX,240-12-XXXX
24072XXXXXXXX,4670XXXXXXXX,83117092XXXXXXX,19.182.XXX.XXX,240,60,24060,65000000,70000000,20000000,240-60-XXXX,240-60-XXXX
24094XXXXXXXX,4670XXXXXXXX,16933411XXXXXXX,79.15.XXX.XXX,240,36,24036,70000000,11000000,86000000,240-36-XXXX,240-36-XXXX
24067XXXXXXXX,4670XXXXXXXX,94879479XXXXXXX,186.110.XXX.XXX,240,83,24083,24000000,31000000,11000000,240-83-XXXX,240-83-XXXX
24056XXXXXXXX,4670XXXXXXXX,11294765XXXXXXX,52.216.XXX.XXX,240,29,24029,93000000,97000000,33000000,240-29-XXXX,240-29-XXXX
24023XXXXXXXX,4670XXXXXXXX,75335482XXXXXXX,113.195.XXX.XXX,240,11,24011,88000000,42000000,82000000,240-11-XXXX,240-11-XXXX
24095XXXXXXXX,4670XXXXXXXX,81112044XXXXXXX,38.70.XXX.XXX,240,98,24098,36000000,25000000,83000000,240-98-XXXX,240-98-XXXX
24073XXXXXXXX,4670XXXXXXXX,58838903XXXXXXX,118.153.XXX.XXX,240,52,24052,42000000,36000000,38000000,240-52-XXXX,240-52-XXXX
24087XXXXXXXX,4670XXXXXXXX,48001235XXXXXXX,220.4.XXX.XXX,240,82,24082,18000000,56000000,55000000,240-82-XXXX,240-82-XXXX
24074XXXXXXXX,4670XXXXXXXX,74271703XXXXXXX,210.90.XXX.XXX,240,86,24086,99000000,82000000,91000000,240-86-XXXX,240-86-XXXX
24092XXXXXXXX,4670XXXXXXXX,15467904XXXXXXX,31.128.XXX.XXX,240,30,24030,11000000,46000000,89000000,240-30-XXXX,240-30-XXXX
24091XXXXXXXX,4670XXXXXXXX,19344516XXXXXXX,91.229.XXX.XXX,240,30,24030,75000000,79000000,47000000,240-30-XXXX,240-30-XXXX
24090XXXXXXXX,4670XXXXXXXX,73386263XXXXXXX,111.71.XXX.XXX,240,76,24076,76000000,31000000,43000000,240-76-XXXX,240-76-XXXX
24068XXXXXXXX,4670XXXXXXXX,49446911XXXXXXX,109.249.XXX.XXX,240,4,24004,82000000,18000000,16000000,240-04-XXXX,240-04-XXXX
24099XXXXXXXX,4670XXXXXXXX,40216008XXXXXXX,76.109.XXX.XXX,240,60,24060,85000000,20000000,69000000,240-60-XXXX,240-60-XXXX
24002XXXXXXXX,4670XXXXXXXX,24793735XXXXXXX,145.66.XXX.XXX,240,73,24073,55000000,80000000,23000000,240-73-XXXX,240-73-XXXX
24081XXXXXXXX,4670XXXXXXXX,36857355XXXXXXX,102.130.XXX.XXX,240,82,24082,45000000,49000000,13000000,240-82-XXXX,240-82-XXXX
24057XXXXXXXX,4670XXXXXXXX,72583869XXXXXXX,67.209.XXX.XXX,240,87,24087,59000000,41000000,11000000,240-87-XXXX,240-87-XXXX
24000XXXXXXXX,4670XXXXXXXX,11289114XXXXXXX,126.56.XXX.XXX,240,90,24090,16000000,20000000,37000000,240-90-XXXX,240-90-XXXX
24072XXXXXXXX,4670XXXXXXXX,86435527XXXXXXX,169.117.XXX.XXX,240,48,24048,98000000,60000000,51000000,240-48-XXXX,240-48-XXXX
24010XXXXXXXX,4670XXXXXXXX,66830391XXXXXXX,53.253.XXX.XXX,240,12,24012,87000000,87000000,76000000,240-12-XXXX,240-12-XXXX
24034XXXXXXXX,4670XXXXXXXX,57271140XXXXXXX,116.184.XXX.XXX,240,96,24096,70000000,56000000,14000000,240-96-XXXX,240-96-XXXX
24016XXXXXXXX,4670XXXXXXXX,12538126XXXXXXX,138.224.XXX.XXX,240,12,24012,71000000,17000000,51000000,240-12-XXXX,240-12-XXXX
24065XXXXXXXX,4670XXXXXXXX,37509353XXXXXXX,142.179.XXX.XXX,240,82,24082,97000000,50000000,84000000,240-82-XXXX,240-82-XXXX
24096XXXXXXXX,4670XXXXXXXX,40954066XXXXXXX,95.79.XXX.XXX,240,90,24090,29000000,94000000,57000000,240-90-XXXX,240-90-XXXX
24038XXXXXXXX,4670XXXXXXXX,40753992XXXXXXX,214.237.XXX.XXX,240,90,24090,35000000,87000000,14000000,240-90-XXXX,240-90-XXXX
24044XXXXXXXX,4670XXXXXXXX,30951882XXXXXXX,157.157.XXX.XXX,240,60,24060,17000000,34000000,68000000,240-60-XXXX,240-60-XXXX
24005XXXXXXXX,4670XXXXXXXX,28723009XXXXXXX,126.219.XXX.XXX,240,95,24095,37000000,64000000,49000000,240-95-XXXX,240-95-XXXX
24017XXXXXXXX,4670XXXXXXXX,84404312XXXXXXX,183.228.XXX.XXX,240,29,24029,21000000,80000000,17000000,240-29-XXXX,240-29-XXXX
24081XXXXXXXX,4670XXXXXXXX,39422524XXXXXXX,118.242.XXX.XXX,240,84,24084,19000000,62000000,91000000,240-84-XXXX,240-84-XXXX
24077XXXXXXXX,4670XXXXXXXX,66832862XXXXXXX,137.136.XXX.XXX,240,90,24090,97000000,39000000,19000000,240-90-XXXX,240-90-XXXX
24001XXXXXXXX,4670XXXXXXXX,21520791XXXXXXX,208.41.XXX.XXX,240,34,24034,90000000,12000000,73000000,240-34-XXXX,240-34-XXXX
24023XXXXXXXX,4670XXXXXXXX,72018536XXXXXXX,34.212.XXX.XXX,240,96,24096,81000000,59000000,77000000,240-96-XXXX,240-96-XXXX
24052XXXXXXXX,4670XXXXXXXX,27954368XXXXXXX,94.31.XXX.XXX,240,69,24069,36000000,44000000,29000000,240-69-XXXX,240-69-XXXX
24092XXXXXXXX,4670XXXXXXXX,62326080XXXXXXX,177.19.XXX.XXX,240,82,24082,32000000,83000000,62000000,240-82-XXXX,240-82-XXXX
24056XXXXXXXX,4670XXXXXXXX,57194302XXXXXXX,57.60.XXX.XXX,240,82,24082,28000000,27000000,37000000,240-82-XXXX,240-82-XXXX
24046XXXXXXXX,4670XXXXXXXX,37734806XXXXXXX,19.34.XXX.XXX,240,76,24076,61000000,32000000,41000000,240-76-XXXX,240-76-XXXX
24096XXXXXXXX,4670XXXXXXXX,17653243XXXXXXX,23.178.XXX.XXX,240,48,24048,32000000,56000000,21000000,240-48-XXXX,240-48-XXXX
24091XXXXXXXX,4670XXXXXXXX,11444985XXXXXXX,64.203.XXX.XXX,240,33,24033,36000000,84000000,41000000,240-33-XXXX,240-33-XXXX
24050XXXXXXXX,4670XXXXXXXX,80314738XXXXXXX,154.6.XXX.XXX,240,83,24083,18000000,19000000,88000000,240-83-XXXX,240-83-XXXX
24067XXXXXXXX,4670XXXXXXXX,47986899XXXXXXX,200.135.XXX.XXX,240,95,24095,10000000,79000000,24000000,240-95-XXXX,240-95-XXXX
24005XXXXXXXX,4670XXXXXXXX,48875710XXXXXXX,47.76.XXX.XXX,240,76,24076,40000000,37000000,26000000,240-76-XXXX,240-76-XXXX
24074XXXXXXXX,4670XXXXXXXX,20627350XXXXXXX,133.206.XXX.XXX,240,29,24029,74000000,86000000,81000000,240-29-XXXX,240-29-XXXX
24002XXXXXXXX,4670XXXXXXXX,55718183XXXXXXX,83.130.XXX.XXX,240,73,24073,73000000,57000000,83000000,240-73-XXXX,240-73-XXXX
24001XXXXXXXX,4670XXXXXXXX,22220855XXXXXXX,111.89.XXX.XXX,240,94,24094,36000000,56000000,95000000,240-94-XXXX,240-94-XXXX
24078XXXXXXXX,4670XXXXXXXX,51850732XXXXXXX,208.199.XXX.XXX,240,90,24090,62000000,93000000,13000000,240-90-XXXX,240-90-XXXX
